sensorId,lat,lon,boxName,boxId,unit,temperatur_2019-01-17T23Z,temperatur_2019-01-18T00Z,temperatur_2019-01-18T01Z,temperatur_2019-01-18T02Z,temperatur_2019-01-18T03Z,temperatur_2019-01-18T04Z,temperatur_2019-01-18T05Z,temperatur_2019-01-18T06Z,temperatur_2019-01-18T07Z,temperatur_2019-01-18T08Z,temperatur_2019-01-18T09Z,temperatur_2019-01-18T10Z,temperatur_2019-01-18T11Z,temperatur_2019-01-18T12Z,temperatur_2019-01-18T13Z,temperatur_2019-01-18T14Z,temperatur_2019-01-18T15Z,temperatur_2019-01-18T16Z,temperatur_2019-01-18T17Z,temperatur_2019-01-18T18Z,temperatur_2019-01-18T19Z,temperatur_2019-01-18T20Z,temperatur_2019-01-18T21Z,temperatur_2019-01-18T22Z,temperatur_2019-01-18T23Z,temperatur_2019-01-19T00Z,temperatur_2019-01-19T01Z,temperatur_2019-01-19T02Z,temperatur_2019-01-19T03Z,temperatur_2019-01-19T04Z,temperatur_2019-01-19T05Z,temperatur_2019-01-19T06Z,temperatur_2019-01-19T07Z,temperatur_2019-01-19T08Z,temperatur_2019-01-19T09Z,temperatur_2019-01-19T10Z,temperatur_2019-01-19T11Z,temperatur_2019-01-19T12Z,temperatur_2019-01-19T13Z,temperatur_2019-01-19T14Z,temperatur_2019-01-19T15Z,temperatur_2019-01-19T16Z,temperatur_2019-01-19T17Z,temperatur_2019-01-19T18Z,temperatur_2019-01-19T19Z,temperatur_2019-01-19T20Z,temperatur_2019-01-19T21Z,temperatur_2019-01-19T22Z,temperatur_2019-01-19T23Z,temperatur_2019-01-20T00Z
5ac9edb1c4edec00190b2147,51.980717,7.65084,PGKN FS02 - Rumphorst,5ac9edb1c4edec00190b2145,°C,0.7714285714285715,1.7551724137931033,1.6724137931034482,0.10344827586206896,-0.9178571428571428,-1.3586206896551725,-1.5724137931034483,-1.9344827586206896,-1.5103448275862068,-0.6310344827586207,1.0620689655172415,1.5392857142857144,2.372413793103448,3.082142857142857,3.4896551724137934,3.193103448275862,2.117857142857143,0.7620689655172415,-0.09615384615384616,-0.7181818181818183,-1.565217391304348,-2.0863636363636364,-2.3260869565217392,-2.6833333333333336,-2.2714285714285714,-2.345833333333333,-2.404347826086956,-2.3521739130434782,-2.4833333333333334,-2.911764705882353,-2.896551724137931,-3.075862068965517,-3.3551724137931034,-2.7392857142857143,-0.6655172413793103,1.1535714285714285,2.1925925925925926,2.424,2.2333333333333334,1.8545454545454545,0.8565217391304347,-0.6478260869565218,-1.3227272727272728,-1.7478260869565219,-2.408333333333333,-3.2119999999999997,-3.841379310344828,-4.135714285714285,-4.55,-4.924137931034483
5acfae2a223bd8001977b620,51.988501,7.646677,PGKN FS03,5acfae2a223bd8001977b61e,°C,1.2304347826086957,1.4749999999999999,1.4333333333333333,0.8250000000000001,0.1875,-0.17500000000000002,-0.5708333333333333,-0.9083333333333333,-0.9666666666666667,-0.35833333333333334,1.0999999999999999,2.35,3.091666666666667,3.704166666666667,3.720833333333333,3.3125,2.275,1.0125,0.2791666666666667,-0.10454545454545455,-0.5,-0.8818181818181817,-1.0727272727272728,-1.1954545454545455,-1.2,-0.9272727272727274,-1.1956521739130435,-1.25,-1.45,-1.6782608695652175,-1.6624999999999999,-1.9291666666666665,-2.0791666666666666,-1.8208333333333335,-0.5750000000000001,1.1666666666666667,2,2.3666666666666667,2.1954545454545458,1.9090909090909092,1.1409090909090909,0.3772727272727273,0.08181818181818182,-0.32272727272727275,-0.6909090909090909,-1.1708333333333334,-1.5958333333333332,-1.9875,-2.1583333333333337,-2.6750000000000003
5ae36891223bd8001972fb54,51.957807,7.642804,PGKN FS05,5ae36891223bd8001972fb52,°C,1.544,1.75,1.8958333333333333,1.4208333333333334,0.8833333333333333,0.4166666666666667,0.2916666666666667,0.15833333333333335,0.10833333333333334,0.22083333333333333,1.075,2.092,2.9291666666666667,3.529166666666667,3.9250000000000003,3.9,3.470833333333333,2.7458333333333336,2.334782608695652,1.9000000000000001,1.41,1.1157894736842104,0.54,-0.021052631578947368,-0.035,-0.14285714285714285,-0.255,-0.3,-0.42105263157894735,-0.7608695652173914,-0.9083333333333333,-0.9291666666666667,-1.1666666666666667,-1.1958333333333333,-0.3666666666666667,1.1583333333333334,2.4458333333333333,3.2708333333333335,2.87,2.505,1.868421052631579,1.1157894736842104,0.605,0.13999999999999999,-0.38,-0.7083333333333334,-1.1041666666666667,-1.4458333333333335,-1.6583333333333332,-1.9000000000000001
5ae36a64223bd80019734631,51.973884,7.615585,PGKN FS07,5ae36a64223bd8001973462f,°C,5.1,5.12,5.2250000000000005,4.925,4.270833333333333,3.9166666666666665,3.7125,3.532,3.4,3.6374999999999997,4.9750000000000005,14.508333333333333,14.108333333333334,7.66,7.0249999999999995,6.858333333333333,6.6499999999999995,6.2250000000000005,5.5260869565217385,5.181818181818182,4.881818181818182,4.463636363636364,4.222727272727273,3.8619047619047615,3.4227272727272724,3.338095238095238,3.1652173913043478,3.1285714285714286,2.9454545454545453,2.8958333333333335,2.3916666666666666,2.441666666666667,2.475,2.408333333333333,3.5375,11.049999999999999,10.504166666666666,6.270833333333333,5.845454545454545,5.51304347826087,5.327272727272727,4.7272727272727275,4.377272727272728,4.030434782608696,3.6318181818181823,3.3166666666666664,2.9583333333333335,2.5124999999999997,2.172,1.7708333333333333
5b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,1.8936170212765957,1.9,1.9745454545454544,1.5763636363636364,1.1181818181818182,0.8145454545454546,0.5309090909090909,0.4127272727272727,0.2490909090909091,1.588,6.730769230769231,8.256603773584906,7.838181818181818,8.478181818181818,8.425925925925926,7.485454545454545,5.035185185185185,3.4309090909090907,2.6395833333333334,1.811764705882353,1.0676470588235294,0.6470588235294118,0.1111111111111111,-0.08611111111111111,-0.20555555555555557,-0.2394736842105263,-0.4,-0.46756756756756757,-0.44722222222222224,-0.6916666666666668,-0.8963636363636365,-0.8527272727272727,-1.364814814814815,0.3472727272727273,1.7351851851851852,4.656363636363637,4.6490909090909085,5.1054545454545455,4.21578947368421,3.6085714285714285,2.7,1.635135135135135,0.8828571428571429,0.25142857142857145,-0.2789473684210526,-0.6290909090909091,-1.021818181818182,-1.3703703703703705,-1.6145454545454545,-1.864814814814815
5b2cc9471fef04001b7b4b44,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,6.054545454545454,5.74,5.85,5.65,5.2625,5.029999999999999,5.363636363636363,5.618181818181818,5.554545454545455,7.199999999999999,12.85,23.35,27.6,27.844444444444445,26.03333333333333,22.330000000000002,17.11111111111111,13.219999999999999,10.25,8.522222222222222,7.3625,6.1000000000000005,5.1,4.3,4.085714285714285,4.044444444444444,3.9,3.872727272727273,3.888888888888889,3.55,3.3874999999999997,3.825,4.625,6.04,9.39,16.566666666666666,23.65,24.73,21.32,17.37142857142857,13.583333333333334,10.433333333333334,8.120000000000001,6.666666666666667,5.75,5.014285714285714,4.033333333333333,3.477777777777778,2.9875,2.1999999999999997
5b3e7f6f5dc1ec001be11cf4,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,0.5966666666666667,0.9766666666666667,0.8504166666666667,-0.48833333333333334,-1.1529166666666668,-1.2620833333333332,-1.6320833333333333,-1.6620833333333334,-2.015217391304348,-1.8490909090909091,-0.6221739130434782,0.8129166666666667,2.072173913043478,2.907083333333333,3.6617391304347824,6.81625,2.774782608695652,-1.1813636363636364,-2.4686363636363637,-2.929411764705882,-2.6149999999999998,-2.658333333333333,-3.3025,-3.751333333333333,-3.224285714285714,-3.2953846153846156,-3.106666666666667,-3.113125,-3.3615384615384616,-4.169047619047619,-4.1475,-4.261363636363637,-4.915238095238095,-4.090454545454545,-1.7583333333333335,0.22625000000000003,1.3366666666666667,2.085,2.6675,3.522,0.9268421052631579,-2.842,-3.840909090909091,-4.49125,-5.1705,-5.8725,-6.170434782608695,-6.476666666666667,-6.754166666666666,-6.722916666666666
5b69c0bb9c135100199dd682,51.961585,7.582503,Deipen4_A,5b69c0bb9c135100199dd67c,°C,1.3165,1.1146666666666667,0.8023333333333333,0.2521666666666667,-0.04416666666666667,-0.30133333333333334,-0.7493333333333333,-1.1546666666666667,-1.2489999999999999,-0.7651666666666668,0.15266666666666667,1.2036666666666667,2.208032786885246,3.095833333333333,3.5761666666666665,3.5301666666666667,2.7675,1.7154999999999998,0.9919999999999999,0.2653333333333333,-0.125,-0.5716666666666667,-0.9278333333333334,-1.0868333333333335,-1.0578333333333334,-0.8353333333333333,-1.0033333333333334,-0.9495,-1.1960000000000002,-1.1141666666666665,-1.1340000000000001,-1.314,-1.4929999999999999,-1.047,-0.321,0.7146666666666667,1.6913333333333334,2.2963333333333336,2.406,1.9291666666666667,1.3643333333333334,0.7553333333333333,0.4885,0.067,-0.2678333333333333,-0.6701666666666667,-1.0106666666666666,-1.4846666666666666,-1.9616666666666667,-2.2855
5bd46cdcc74cf4001bd3361e,51.993416,7.54397,Nienberge Garten,5bd46cdcc74cf4001bd33617,°C,0.8527586206896551,0.9941379310344828,0.8004545454545454,-0.2631578947368421,-0.7857575757575758,-1.1767441860465118,-1.4766666666666668,-1.7143589743589744,-2.2663414634146344,-2.056451612903226,-0.204,1.6133333333333335,4.742439024390244,7.909268292682926,9.487317073170733,7.9515625,3.4356410256410257,1.1831578947368422,0.0019047619047619026,-0.30444444444444446,-0.7025714285714285,-0.6146153846153846,-1.3057142857142858,-1.8857894736842105,-1.9755813953488373,-2.1332558139534883,-2.0618421052631577,-2.0386956521739132,-2.3356521739130436,-2.68375,-2.790263157894737,-2.9374418604651162,-3.361875,-2.9812,-1.1871186440677968,1.1478333333333335,4.824915254237289,8.267666666666667,7.507833333333333,6.225499999999999,3.9613333333333336,0.4563333333333333,-0.13233333333333333,-0.5851666666666666,-0.9951666666666666,-1.7725,-2.4443333333333332,-2.9363333333333332,-3.853,-4.538666666666667
