sensorId,lat,lon,boxName,boxId,unit,temperatur_2019-01-06T23Z,temperatur_2019-01-07T00Z,temperatur_2019-01-07T01Z,temperatur_2019-01-07T02Z,temperatur_2019-01-07T03Z,temperatur_2019-01-07T04Z,temperatur_2019-01-07T05Z,temperatur_2019-01-07T06Z,temperatur_2019-01-07T07Z,temperatur_2019-01-07T08Z,temperatur_2019-01-07T09Z,temperatur_2019-01-07T10Z,temperatur_2019-01-07T11Z,temperatur_2019-01-07T12Z,temperatur_2019-01-07T13Z,temperatur_2019-01-07T14Z,temperatur_2019-01-07T15Z,temperatur_2019-01-07T16Z,temperatur_2019-01-07T17Z,temperatur_2019-01-07T18Z,temperatur_2019-01-07T19Z,temperatur_2019-01-07T20Z,temperatur_2019-01-07T21Z,temperatur_2019-01-07T22Z,temperatur_2019-01-07T23Z,temperatur_2019-01-08T00Z,temperatur_2019-01-08T01Z,temperatur_2019-01-08T02Z,temperatur_2019-01-08T03Z,temperatur_2019-01-08T04Z,temperatur_2019-01-08T05Z,temperatur_2019-01-08T06Z,temperatur_2019-01-08T07Z,temperatur_2019-01-08T08Z,temperatur_2019-01-08T09Z,temperatur_2019-01-08T10Z,temperatur_2019-01-08T11Z,temperatur_2019-01-08T12Z,temperatur_2019-01-08T13Z,temperatur_2019-01-08T14Z,temperatur_2019-01-08T15Z,temperatur_2019-01-08T16Z,temperatur_2019-01-08T17Z,temperatur_2019-01-08T18Z,temperatur_2019-01-08T19Z,temperatur_2019-01-08T20Z,temperatur_2019-01-08T21Z,temperatur_2019-01-08T22Z,temperatur_2019-01-08T23Z,temperatur_2019-01-09T00Z,temperatur_2019-01-09T01Z,temperatur_2019-01-09T02Z,temperatur_2019-01-09T03Z,temperatur_2019-01-09T04Z,temperatur_2019-01-09T05Z,temperatur_2019-01-09T06Z,temperatur_2019-01-09T07Z,temperatur_2019-01-09T08Z,temperatur_2019-01-09T09Z,temperatur_2019-01-09T10Z,temperatur_2019-01-09T11Z,temperatur_2019-01-09T12Z,temperatur_2019-01-09T13Z,temperatur_2019-01-09T14Z,temperatur_2019-01-09T15Z,temperatur_2019-01-09T16Z,temperatur_2019-01-09T17Z,temperatur_2019-01-09T18Z,temperatur_2019-01-09T19Z,temperatur_2019-01-09T20Z,temperatur_2019-01-09T21Z,temperatur_2019-01-09T22Z,temperatur_2019-01-09T23Z,temperatur_2019-01-10T00Z,temperatur_2019-01-10T01Z,temperatur_2019-01-10T02Z,temperatur_2019-01-10T03Z,temperatur_2019-01-10T04Z,temperatur_2019-01-10T05Z,temperatur_2019-01-10T06Z,temperatur_2019-01-10T07Z,temperatur_2019-01-10T08Z,temperatur_2019-01-10T09Z,temperatur_2019-01-10T10Z,temperatur_2019-01-10T11Z,temperatur_2019-01-10T12Z,temperatur_2019-01-10T13Z,temperatur_2019-01-10T14Z,temperatur_2019-01-10T15Z,temperatur_2019-01-10T16Z,temperatur_2019-01-10T17Z,temperatur_2019-01-10T18Z,temperatur_2019-01-10T19Z,temperatur_2019-01-10T20Z,temperatur_2019-01-10T21Z,temperatur_2019-01-10T22Z,temperatur_2019-01-10T23Z,temperatur_2019-01-11T00Z,temperatur_2019-01-11T01Z,temperatur_2019-01-11T02Z,temperatur_2019-01-11T03Z,temperatur_2019-01-11T04Z,temperatur_2019-01-11T05Z,temperatur_2019-01-11T06Z,temperatur_2019-01-11T07Z,temperatur_2019-01-11T08Z,temperatur_2019-01-11T09Z,temperatur_2019-01-11T10Z,temperatur_2019-01-11T11Z,temperatur_2019-01-11T12Z,temperatur_2019-01-11T13Z,temperatur_2019-01-11T14Z,temperatur_2019-01-11T15Z,temperatur_2019-01-11T16Z,temperatur_2019-01-11T17Z,temperatur_2019-01-11T18Z,temperatur_2019-01-11T19Z,temperatur_2019-01-11T20Z,temperatur_2019-01-11T21Z,temperatur_2019-01-11T22Z,temperatur_2019-01-11T23Z,temperatur_2019-01-12T00Z,temperatur_2019-01-12T01Z,temperatur_2019-01-12T02Z,temperatur_2019-01-12T03Z,temperatur_2019-01-12T04Z,temperatur_2019-01-12T05Z,temperatur_2019-01-12T06Z,temperatur_2019-01-12T07Z,temperatur_2019-01-12T08Z,temperatur_2019-01-12T09Z,temperatur_2019-01-12T10Z,temperatur_2019-01-12T11Z,temperatur_2019-01-12T12Z,temperatur_2019-01-12T13Z,temperatur_2019-01-12T14Z,temperatur_2019-01-12T15Z,temperatur_2019-01-12T16Z,temperatur_2019-01-12T17Z,temperatur_2019-01-12T18Z,temperatur_2019-01-12T19Z,temperatur_2019-01-12T20Z,temperatur_2019-01-12T21Z,temperatur_2019-01-12T22Z,temperatur_2019-01-12T23Z,temperatur_2019-01-13T00Z
5a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,7.2708196721311475,7.012666666666666,6.896,6.7716666666666665,6.560666666666666,6.274333333333333,6.092,6.084666666666666,6.15,6.155666666666667,6.224745762711864,6.460333333333334,6.909166666666667,7.151166666666667,7.213333333333334,7.3116666666666665,7.467333333333333,7.829,8.093166666666667,8.234833333333333,8.379,8.477666666666668,8.65,8.881499999999999,8.47,8.008000000000001,8.411333333333333,8.422166666666666,8.147,8.029333333333334,7.910666666666667,7.962999999999999,8.023333333333333,7.8228333333333335,7.624833333333333,8.460333333333333,9.502333333333333,9.267,7.936999999999999,7.772666666666667,7.666333333333333,7.2115,6.631639344262295,6.785166666666667,6.5475,6.515,6.5728333333333335,6.2108333333333325,5.818,5.359166666666667,5.3149999999999995,5.155333333333333,5.10625,4.385,4.9418750000000005,4.774500000000001,4.8116666666666665,5.0408333333333335,5.624098360655737,6.661166666666667,7.3821666666666665,7.583833333333333,7.057333333333333,6.501499999999999,5.849,5.356333333333334,5.098333333333333,5.015333333333333,4.816666666666666,4.4334999999999996,3.649,3.1396666666666664,2.6963333333333335,2.3391666666666664,2.258666666666667,2.371666666666667,2.3991666666666664,2.281833333333333,2.351833333333333,2.4035,2.5648333333333335,3.0108333333333333,3.76,4.128166666666667,4.4094999999999995,5.011666666666667,5.178666666666667,4.796166666666666,4.438000000000001,4.058666666666666,4.067166666666667,3.8905000000000003,3.8546666666666667,3.6626666666666665,3.384,3.228,3.0709999999999997,2.94672131147541,2.9955,3.1536666666666666,3.2861666666666665,3.405666666666667,3.7008333333333336,4.0473333333333334,4.345666666666667,4.867166666666666,5.381333333333333,6.321333333333333,7.292166666666668,7.803833333333333,8.6,8.886333333333333,8.911166666666666,8.8375,8.594833333333334,8.6395,8.162166666666668,8.248333333333333,8.205499999999999,8.097333333333333,7.954833333333334,7.764333333333334,7.6855,7.488166666666667,7.316666666666666,7.206,7.116333333333333,6.961166666666667,6.8975,7.004166666666666,7.068833333333333,6.994833333333333,7.152166666666667,7.27,7.4656666666666665,7.8045,8.159666666666666,8.214,8.190983606557376,8.183333333333334,7.920333333333334,7.764166666666667,7.872333333333333,7.788166666666667,7.904333333333333,7.922166666666667
5a0c347b9fd3c2001111b708,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,5.878333333333333,5.789,5.7775,5.86,5.6305,5.401666666666667,5.015,4.8773333333333335,4.951,5.049499999999999,5.280166666666667,5.519333333333334,5.772666666666667,6.022833333333334,6.234666666666667,6.301,6.411166666666667,6.730166666666666,7.184,7.400666666666667,7.621333333333333,7.725,7.956166666666666,8.155833333333332,7.864999999999999,7.475499999999999,7.708833333333333,7.766333333333334,7.466666666666667,7.137377049180328,7.1335,7.191,7.256,7.011166666666667,6.858833333333333,7.576,7.6115,7.417333333333334,6.423,6.350666666666667,6.662333333333334,5.7156666666666665,5.2955000000000005,5.674833333333334,5.476833333333333,5.514833333333333,5.3245,4.986833333333333,4.6845,4.560833333333333,4.3807017543859645,4.052807017543859,3.83,3.4425000000000003,3.5503333333333336,3.4316666666666666,3.534666666666667,3.8209999999999997,4.316999999999999,4.8405000000000005,4.985166666666667,5.173333333333333,5.216166666666666,4.915,4.454666666666666,4.035666666666667,3.7551666666666668,3.6141666666666667,3.453333333333333,3.0821666666666667,2.6135,2.028,1.505,1.2031666666666667,1.1323333333333332,1.1188524590163935,1.0658333333333334,0.993,1.0025,1.0076666666666667,1.1933333333333331,1.3186666666666667,1.5325,1.8516666666666666,2.047,2.4211666666666667,2.7386666666666666,2.753833333333333,2.7628333333333335,2.6893333333333334,2.4895,2.492833333333333,2.6371666666666664,2.569166666666667,2.3398333333333334,2.0175,1.8781666666666665,1.898,1.9545,2.1563333333333334,2.2756666666666665,2.4581666666666666,2.6798333333333333,2.9246666666666665,3.1918333333333333,3.474166666666667,3.9546666666666668,4.761333333333334,5.5465,6.126333333333333,6.879666666666666,7.265166666666667,7.360833333333333,7.321833333333333,7.224918032786886,7.1885,6.976333333333333,6.9525,6.952833333333333,6.875,6.773166666666667,6.6531666666666665,6.586333333333333,6.422,6.302833333333334,6.178166666666667,6.1125,5.999,5.941333333333334,5.938000000000001,6.056,6.046,6.1485,6.245500000000001,6.474333333333333,6.8983333333333325,7.206730769230769,7.271833333333333,7.197500000000001,7.226333333333333,7.083833333333334,6.9479999999999995,7.0696666666666665,6.9558333333333335,6.924333333333333,7.055666666666667
5a30ea5375a96c000f012fe7,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,6.7556666666666665,6.687333333333333,6.584666666666666,6.564666666666667,6.370666666666667,6.048,5.689333333333334,5.542166666666666,5.638833333333333,5.762333333333333,5.8501666666666665,6.101166666666667,6.528333333333333,6.815666666666667,6.956166666666666,7.077333333333333,7.374666666666667,7.738833333333333,8.0555,8.255762711864408,8.455,8.567833333333335,8.750833333333333,9.002999999999998,8.493,8.1225,8.421166666666666,8.4805,8.204833333333333,7.923666666666667,7.870166666666666,7.938999999999999,7.9675,7.676333333333333,7.535666666666667,8.312999999999999,8.819666666666667,8.626333333333333,7.563833333333333,7.3915,7.378833333333334,6.7365,6.168333333333334,6.427499999999999,6.260166666666667,6.243833333333333,6.131833333333334,5.691166666666667,5.405,5.1065,5.093833333333333,4.760000000000001,4.601833333333333,4.248666666666667,4.462666666666666,4.41,4.434833333333333,4.765166666666667,7.612833333333333,6.3515,6.470833333333333,7.522166666666666,7.7603333333333335,6.226271186440679,5.668166666666666,5.007833333333334,4.655666666666666,4.602166666666666,4.363333333333333,3.9835,3.4069999999999996,2.7455,2.2986666666666666,1.8735,1.8221666666666667,1.816923076923077,,1.7652173913043478,1.8075,1.7716666666666667,1.9788333333333334,2.2635,3.114,3.5313333333333334,3.5578333333333334,4.2155000000000005,4.432666666666666,4.1418333333333335,4.000666666666667,3.7428813559322034,3.680833333333333,3.5231666666666666,3.5733333333333333,3.3996666666666666,2.9631666666666665,2.696833333333333,2.5736666666666665,2.5896666666666666,2.6326666666666667,2.8253333333333335,2.95,3.2258333333333336,3.5221666666666667,3.8535,4.190333333333333,4.576,5.1455,6.272333333333333,7.156000000000001,7.617666666666667,8.479333333333333,8.635833333333332,8.574,8.4885,8.296,8.296333333333333,7.9366666666666665,7.968333333333334,7.9159999999999995,7.7876666666666665,7.675666666666667,7.6495,7.561166666666667,7.378166666666667,7.248166666666666,7.116,7.0355,6.929166666666666,6.913833333333333,6.9565,6.9703333333333335,6.910666666666667,7.0310169491525425,7.101166666666667,7.398166666666667,7.835,8.211666666666666,8.271833333333333,8.201833333333333,8.137166666666667,7.9455,7.768666666666666,7.8901666666666666,7.740666666666667,7.8741666666666665,7.9478333333333335
5a687677411a79001944413a,51.959126,7.605076,AFO Uni Münster,5a687677411a790019444133,°C,6.970166666666667,6.8886666666666665,6.848333333333333,6.805000000000001,6.644166666666666,6.341833333333333,5.7835,5.819500000000001,5.951666666666667,5.8815,5.862,6.147166666666666,6.548333333333333,6.883833333333333,6.971166666666666,7.0905000000000005,7.4141666666666675,7.823499999999999,8.136,8.371,8.607833333333334,8.685333333333334,8.868833333333333,9.0515,8.470333333333333,8.1085,8.439666666666666,8.541500000000001,8.312166666666666,8.126,8.04,8.107166666666666,8.152,7.844833333333333,7.678166666666667,8.477333333333332,8.8955,8.568666666666667,7.6765,7.3966666666666665,7.538666666666667,6.693,6.116333333333333,6.430000000000001,6.2665,6.281333333333333,6.185666666666666,5.758166666666667,5.520666666666667,5.4094999999999995,5.2465,4.947666666666667,4.796,4.4446666666666665,4.688166666666667,4.659166666666667,4.825,5.102,5.739333333333334,6.158333333333333,6.489333333333334,6.855666666666666,7.145333333333332,6.176833333333334,5.412166666666667,4.977049180327869,4.655,4.510666666666666,4.298666666666667,4.0085,3.4114999999999998,2.8736666666666664,2.4956666666666667,2.1406666666666667,2.1496666666666666,2.2536666666666667,2.1843333333333335,2.0625,2.086666666666667,2.2131666666666665,2.4256666666666664,2.8733333333333335,3.3756666666666666,3.731666666666667,3.9979999999999998,4.265,4.570833333333334,4.4965,4.315666666666667,4.0855,3.831,3.8800000000000003,4.028333333333333,3.7479999999999998,3.1109999999999998,2.9021666666666666,2.6146666666666665,2.5368333333333335,2.695333333333333,2.9228333333333336,3.0458333333333334,3.4403333333333332,3.7876666666666665,4.218,4.579666666666667,5.1,5.477333333333333,6.597166666666666,7.702833333333333,8.181833333333334,8.644499999999999,8.742666666666668,8.696666666666665,8.606166666666667,8.455333333333334,8.363999999999999,8.127666666666666,8.203,8.123666666666667,7.967833333333333,7.863833333333333,7.748666666666667,7.658333333333333,7.505166666666667,7.405833333333334,7.267666666666667,7.092333333333333,7.050833333333333,7.074333333333333,7.101166666666667,7.153499999999999,7.028666666666667,7.1370000000000005,7.227,7.545166666666666,7.970333333333333,8.237,8.301333333333334,8.248833333333334,8.23,8.043333333333333,7.840333333333334,7.930666666666666,7.8595,8.046166666666666,8.127833333333333
5a809753398b820011b45e88,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,6.768666666666666,6.674833333333334,6.5145,6.3915,6.044666666666667,5.694166666666666,5.3805,5.367999999999999,5.525833333333334,5.548032786885246,5.6675,5.870833333333334,6.200333333333333,6.539666666666666,6.643666666666666,6.734166666666667,6.984833333333333,7.330166666666667,7.653666666666667,7.8629999999999995,8.054333333333334,8.174166666666666,8.403166666666667,8.586833333333335,8.2775,7.761666666666667,8.041166666666667,8.047,7.7748333333333335,7.573666666666667,7.5281666666666665,7.537000000000001,7.642166666666667,7.3905,7.328,8.116833333333334,8.464333333333334,8.274,7.479,6.968666666666667,7.215,6.4030000000000005,5.797166666666667,6.362833333333333,6.3895,6.2396666666666665,5.923,5.496666666666667,5.5648333333333335,5.4521311475409835,4.990833333333333,4.603833333333333,4.535333333333333,4.2835,4.264333333333333,4.090166666666667,4.431,4.5635,5.118166666666666,5.443666666666667,6.206,6.550333333333333,6.770333333333332,6.562666666666667,5.613666666666666,4.901,4.6818333333333335,4.669833333333333,4.355333333333333,3.890833333333333,3.2190000000000003,2.6689999999999996,2.2993333333333337,2.2401666666666666,2.2008333333333336,2.1785714285714284,,2.012647058823529,2.0404761904761903,2.033170731707317,2.07,2.256666666666667,2.908333333333333,3.2615,3.7615,4.297666666666667,4.832833333333334,4.0475,3.693166666666667,3.4766666666666666,3.271,3.0883333333333334,3.3096666666666668,3.1441666666666666,2.884333333333333,2.487,2.250833333333333,2.306166666666667,2.4313333333333333,2.5346666666666664,2.7366666666666664,2.915,3.231333333333333,3.5476666666666667,3.7666666666666666,4.310833333333333,4.823833333333334,5.909666666666666,6.876499999999999,7.4115,7.884833333333334,7.987666666666667,7.982333333333333,7.830666666666667,7.704655172413793,7.701627906976745,7.5980487804878045,7.605476190476191,7.642439024390243,7.521190476190476,7.414576271186441,7.3148333333333335,7.187666666666667,7.0645,6.9505,6.804833333333334,6.7035,6.5408333333333335,6.521333333333333,6.512666666666666,6.5625,6.409666666666666,6.626,6.731333333333334,7.133333333333334,7.47,7.836333333333333,7.8133333333333335,7.7125,7.7404918032786885,7.678333333333333,7.589166666666667,7.661666666666666,7.451499999999999,7.5505,7.6641666666666675
5ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,,,,,,,6.409523809523809,6.429047619047618,6.559512195121951,6.619523809523809,6.724390243902438,7.066904761904762,7.5007142857142854,7.744523809523809,7.700952380952381,7.639268292682926,7.784761904761904,8.002380952380953,8.286341463414635,8.49904761904762,8.622857142857143,8.705714285714285,8.88439024390244,9.01095238095238,,,,,,,7.69547619047619,7.908095238095238,8.043658536585367,7.736428571428571,7.464146341463414,8.144285714285715,8.672857142857143,8.443571428571428,7.38952380952381,7.398780487804879,7.201190476190476,6.888780487804878,6.093809523809524,6.31,6.062380952380953,6.062380952380953,6.132926829268293,5.8376190476190475,,,,,,,4.28952380952381,4.198571428571428,4.298292682926829,4.61952380952381,5.118809523809524,5.632195121951219,6.099523809523809,6.29,6.4090476190476195,6.009756097560976,5.408095238095238,4.899523809523809,4.609756097560975,4.538095238095238,4.3185714285714285,3.8061904761904763,3.2717073170731705,2.7142857142857144,,,,,,,1.780714285714286,1.810952380952381,2.13609756097561,2.4404761904761907,3.2907317073170734,3.7128571428571426,3.991190476190476,4.431190476190476,4.725952380952381,4.583658536585366,4.193095238095238,4.116904761904761,4.463170731707318,4.380238095238095,4.257619047619047,3.9466666666666663,4.0165853658536586,3.78,,,,,,,4.0909523809523805,4.456904761904762,4.916341463414634,5.312142857142858,6.138292682926829,7.027857142857143,7.690714285714286,8.094761904761905,8.71452380952381,8.79025,8.602142857142857,8.620000000000001,8.454285714285714,8.277619047619048,8.019268292682927,8.113095238095237,7.977560975609756,7.855476190476191,,,,,,,7.109285714285714,7.108333333333333,7.092682926829268,7.254761904761905,7.313902439024391,7.1935714285714285,7.33952380952381,7.378095238095238,7.618095238095238,7.891707317073171,8.2,8.178536585365853,8.177142857142858,8.082857142857144,7.615714285714286,7.5947619047619055,7.8307317073170735,7.816428571428572,,
5abd221b850005001b1aff37,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,17.004761904761907,17.040909090909093,16.925,16.933333333333334,17.150000000000002,15.895833333333334,15.578260869565218,16.07391304347826,15.516666666666666,15.419999999999998,15.168421052631578,15.475,17.070833333333333,18.623809523809523,18.763636363636365,18.74736842105263,18.785,18.821052631578947,19.205263157894734,19.1,19.145000000000003,19.2,19.2,19.21,19.240909090909092,19.208333333333332,19.2,19.2,19.1875,19.116666666666667,19.1125,19.195833333333333,19.052,18.929166666666667,19.016666666666666,19.045833333333334,19.2375,19.3,19.154166666666665,19.116666666666667,19.075,19.183333333333334,19.204166666666666,19.229166666666668,19.2375,19.224999999999998,19.266666666666666,19.3125,19.320833333333333,19.304545454545455,19.276190476190475,19.252380952380953,19.233333333333334,19.195999999999998,19.120833333333334,19.016666666666666,18.75,19.233333333333334,20.141666666666666,20.270833333333332,19.95416666666667,19.604166666666668,19.456521739130434,19.308333333333334,19.1375,19.191666666666666,19.266666666666666,19.268181818181816,19.295833333333334,19.395833333333332,19.370833333333334,19.2875,19.2125,19.170833333333334,19.1,19.1,,19,19,18.92083333333333,18.841666666666665,18.741666666666667,18.854166666666668,18.9,18.912499999999998,19.0375,19.065217391304348,18.956521739130434,18.891666666666666,18.9375,19.008333333333333,19.087500000000002,19.1,19.154166666666665,19.2375,19.2,19.2,19.195238095238093,19.183333333333334,19.108333333333334,19.1,19.1,19.087500000000002,19.05,18.9875,18.991304347826087,19.066666666666666,19.070833333333336,19.1,19.220833333333335,19.295833333333334,19.025000000000002,19.041666666666668,19.191304347826087,19.245833333333334,19.337500000000002,19.379166666666666,19.370833333333334,19.416666666666668,19.5,19.5,19.46086956521739,19.416666666666668,19.395833333333332,19.395833333333332,19.366666666666664,19.241666666666667,19.25,19.224999999999998,19.2,19.2,19.145833333333332,19.095833333333335,19.1,19.108333333333334,19.133333333333336,19.181818181818183,19.254166666666666,19.3125,19.35833333333333,19.379166666666666,19.4,19.452173913043477,19.504166666666666,19.504166666666666,19.558333333333334
5ac9be65c4edec00190439f1,51.976309,7.626046,PGKN FS01 - Schule,5ac9be65c4edec00190439ef,°C,6.300000000000001,6.273913043478261,6.208333333333333,6.316,6.0375000000000005,5.879166666666666,5.817391304347827,5.738888888888889,5.8374999999999995,5.838461538461539,,6.5375,6.939130434782609,7.2,,,7.279999999999999,7.444444444444445,7.7700000000000005,7.973684210526316,8.078947368421053,8.142105263157895,8.34,8.58421052631579,8.677777777777777,,7.575,7.686956521739131,7.51,7.5,7.147619047619047,7.268421052631578,,7.35,7.766666666666667,8.083333333333334,8.91875,7.92608695652174,6.275,6.2727272727272725,6.3,5.913636363636363,5.083333333333333,5.433333333333334,5.166666666666667,5.175,5.341666666666668,5.030434782608696,4.7124999999999995,4.3,,3.8866666666666663,3.658333333333333,3.1791666666666667,3.658333333333333,3.5541666666666667,3.5478260869565217,4.914285714285714,5.583333333333333,6.116666666666667,,,,,,,,,,,,,,,,,,1.17,1.2333333333333334,1.3578947368421053,2.5,2.25,,3.0833333333333335,3.423809523809524,4.2375,4.841666666666667,4.483333333333333,3.9291666666666667,3.608333333333334,3.720833333333333,3.6791666666666667,3.783333333333333,3.4791666666666665,3.3541666666666665,3.029166666666667,2.7583333333333333,2.6999999999999997,2.6375,2.795833333333333,2.954166666666667,3.295833333333333,3.5625,3.9250000000000003,4.466666666666667,5.05,5.904166666666666,6.9913043478260875,7.733333333333333,8.0625,8.733333333333333,8.658333333333333,8.3,8.225,8.0375,7.8374999999999995,7.491666666666667,7.658333333333334,7.574999999999999,7.445833333333334,7.295833333333333,7.279166666666666,7.2375,7.104166666666667,6.829166666666667,6.754166666666666,6.633333333333333,6.558333333333334,6.571999999999999,6.6499999999999995,6.870833333333334,6.633333333333333,6.754166666666666,6.833333333333333,7.129166666666666,7.491666666666667,7.7749999999999995,7.654166666666666,7.708333333333333,7.733333333333333,6.941666666666666,6.854545454545455,7.056521739130435,6.995833333333334,7.2124999999999995,7.241666666666667
5ac9edb1c4edec00190b2147,51.980717,7.65084,PGKN FS02 - Rumphorst,5ac9edb1c4edec00190b2145,°C,6.692,6.63448275862069,6.444827586206896,6.624137931034483,6.2250000000000005,6.071428571428571,5.817241379310345,5.913636363636363,6.079166666666667,6.19375,6.35,6.584210526315789,7.171428571428571,7.357142857142857,7.2375,7.0636363636363635,7.113636363636363,7.334782608695652,7.66875,7.854545454545455,7.95,7.975,8.192307692307692,8.446666666666667,7.54375,6.872727272727272,7.395454545454545,7.721052631578947,7.534999999999999,7.5,7.104761904761904,7.120833333333334,7.38,7.138461538461538,7.1421052631578945,7.713333333333334,8.146153846153847,7.871428571428572,6.182758620689656,6.1689655172413795,5.951724137931034,5.631034482758621,4.37037037037037,4.8545454545454545,4.760714285714286,4.664285714285714,4.978571428571429,4.882142857142857,4.603571428571429,3.740740740740741,3.5571428571428574,3.491304347826087,3.1319999999999997,2.423076923076923,3.130769230769231,2.930769230769231,2.9482758620689653,3.341379310344828,4.172413793103448,4.631034482758621,5.636666666666667,5.658620689655172,5.748275862068965,5.310344827586207,4.455172413793103,3.8535714285714286,3.6,3.5333333333333337,3.348275862068965,2.810714285714286,1.7034482758620688,1.0862068965517242,0.5275862068965518,0.3275862068965517,0.3275862068965517,0.4000000000000001,,0.4095238095238095,0.5379310344827586,0.5758620689655172,0.8586206896551724,1.3620689655172413,2.482142857142857,2.9714285714285715,3.6923076923076925,4.230769230769231,4.348148148148148,3.9892857142857143,3.5999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.833333333333333,7,7.4750000000000005,7.793103448275862,7.903448275862069,7.43448275862069,7.589655172413793,7.679310344827586,7.244827586206896,7.136,7.310714285714285,7.227586206896552,7.213793103448276,7.306896551724138
5acfae2a223bd8001977b620,51.988501,7.646677,PGKN FS03,5acfae2a223bd8001977b61e,°C,5.6695652173913045,5.613043478260869,5.476,5.529166666666666,5.345833333333334,5.195833333333334,5.020833333333333,5.004166666666666,5.079166666666667,5.245454545454546,5.242857142857143,5.513636363636364,5.908333333333334,6.091304347826087,6.139130434782608,6.104545454545454,6.2272727272727275,6.490476190476191,6.763636363636365,6.995238095238095,7.140909090909091,7.304545454545454,7.509090909090909,7.681818181818182,7.191304347826088,6.484,6.833333333333333,6.9125000000000005,6.729166666666667,6.7375,6.324,6.329166666666667,6.583333333333333,6.383333333333333,6.224,6.7250000000000005,7.120833333333334,6.9875,5.9125000000000005,5.904,5.745833333333334,5.595833333333334,4.658333333333333,5.004166666666667,4.736000000000001,4.666666666666667,4.829166666666667,4.5,4.3125,3.748,3.661904761904762,3.5666666666666664,3.225,2.7291666666666665,3.045833333333333,2.85,2.972,3.2875,4.0125,4.7,4.966666666666667,5.070833333333334,5.25,4.8,4.204166666666667,3.6958333333333333,3.4250000000000003,3.3625000000000003,3.1833333333333336,2.7375000000000003,2.0416666666666665,1.4583333333333333,1.0125,0.6958333333333333,0.6291666666666667,0.7124999999999999,0.6625,0.564,0.6416666666666666,0.6124999999999999,0.6708333333333333,0.9083333333333333,1.6083333333333334,2.0375,2.3541666666666665,2.845833333333333,3.045833333333333,2.8958333333333335,2.5833333333333335,2.3166666666666664,2.3833333333333333,2.5875,2.5416666666666665,2.3958333333333335,2.3666666666666667,2.1625,1.996,1.9916666666666665,2.0166666666666666,2.216666666666667,2.3541666666666665,2.5625,2.84,3.1374999999999997,3.4875000000000003,3.8958333333333335,4.516666666666667,5.3999999999999995,6.0874999999999995,6.620833333333334,7.258333333333333,7.356,7.120833333333334,7.05,6.895833333333333,6.783333333333334,6.404166666666666,6.5249999999999995,6.533333333333334,6.4750000000000005,6.3,6.2,6.099999999999999,6.0625,5.912000000000001,5.795833333333333,5.720833333333334,5.599999999999999,5.566666666666666,5.596,5.816666666666666,5.729166666666667,5.816666666666666,5.9624999999999995,6.245833333333334,6.491666666666667,6.616666666666667,6.554166666666667,6.516666666666667,6.6000000000000005,6.183333333333334,6.156521739130435,6.391666666666667,6.320833333333333,6.341666666666668,6.429166666666667
